STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,TOBS,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT22
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/7/13,5.14,0,71,76,68,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/8/13,0.04,0,73,84,66,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/9/13,0.02,0,76,87,67,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/10/13,0.66,0,76,85,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/11/13,0,0,76,86,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/12/13,0,0,77,90,64,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/13/13,0.05,0,82,94,68,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/14/13,0,0,71,80,59,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/15/13,0,0,71,85,57,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/16/13,0,0,75,87,62,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/17/13,0,0,77,87,71,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/18/13,0.14,0,76,85,69,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/19/13,0,0,72,80,65,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/20/13,0,0,72,82,63,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/21/13,0,0,70,83,55,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/22/13,0,0,74,82,69,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/23/13,0.04,0,75,86,67,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/24/13,0,0,78,89,71,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/25/13,0.01,0,78,92,70,,,,,1,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/26/13,0.29,0,78,92,69,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/27/13,0,0,76,89,67,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/28/13,1.66,0,80,92,69,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/29/13,0.1,0,75,86,68,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,6/30/13,0.99,0,77,87,68,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/1/13,0.72,0,74,83,69,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/2/13,0.3,0,74,77,72,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/3/13,0,0,77,85,73,,,,,1,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/4/13,0,0,79,88,73,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/5/13,0,0,80,89,72,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/6/13,0.01,0,80,88,73,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/7/13,0,0,80,89,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/8/13,0,0,80,90,72,,,,,1,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/9/13,0,0,78,89,72,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/10/13,0.04,0,78,89,73,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/11/13,0.2,0,76,84,72,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/12/13,0.05,0,73,77,70,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/13/13,0.53,0,73,78,70,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/14/13,0,0,78,88,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/15/13,0,0,79,90,69,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/16/13,0,0,80,94,69,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/17/13,0,0,83,93,74,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/18/13,0,0,83,93,73,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/19/13,0,0,82,92,75,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/20/13,0,0,80,90,74,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/21/13,0,0,79,89,73,,,,,1,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/22/13,0,0,79,91,72,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/23/13,0,0,81,91,74,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/24/13,0.5,0,81,96,71,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/25/13,0,0,74,80,66,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/26/13,0,0,73,86,62,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/27/13,0.13,0,76,88,68,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/28/13,0.46,0,76,90,69,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/29/13,0.03,0,77,87,69,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/30/13,0,0,75,87,62,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,7/31/13,0.51,0,77,83,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/1/13,0,0,76,87,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/2/13,0.77,0,77,89,67,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/3/13,2.3,0,79,91,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/4/13,0,0,75,84,66,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/5/13,0,0,73,82,64,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/6/13,0.14,0,76,84,67,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/7/13,0,0,77,87,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/8/13,0,0,80,91,72,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/9/13,0,0,82,92,74,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/10/13,0.08,0,81,94,73,,,,,1,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/11/13,0,0,80,92,71,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/12/13,0.66,0,81,92,73,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/13/13,0.08,0,79,90,71,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/14/13,0,0,74,75,61,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/15/13,0,0,66,76,59,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/16/13,0,0,66,71,59,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/17/13,0.19,0,67,73,64,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/18/13,0.05,0,73,81,67,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/19/13,0.6,0,70,75,67,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/20/13,0,0,74,83,68,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/21/13,0.01,0,78,88,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/22/13,0,0,77,89,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/23/13,0,0,78,88,67,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/24/13,0,0,73,83,65,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/25/13,0,0,70,80,60,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/26/13,0,0,68,83,55,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/27/13,0,0,73,89,62,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/28/13,0,0,77,83,70,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/29/13,0,0,80,87,72,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/30/13,0,0,76,88,65,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,8/31/13,0,0,78,90,68,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/1/13,1.16,0,79,91,71,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/2/13,0,0,77,88,70,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/3/13,0.3,0,79,89,71,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/4/13,0,0,76,85,68,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/5/13,0,0,76,87,65,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/6/13,0,0,72,82,64,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/7/13,0,0,70,82,59,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/8/13,0,0,74,88,63,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/9/13,0,0,76,87,64,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/10/13,0,0,78,91,68,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/11/13,0,0,78,91,68,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/12/13,0,0,79,90,70,,,,,1,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/13/13,0,0,77,85,65,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/14/13,0,0,68,76,58,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/15/13,0,0,66,80,53,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/16/13,0.06,0,74,86,66,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/17/13,0,0,69,76,58,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/18/13,0,0,62,74,51,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/19/13,0,0,64,78,54,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/20/13,0.19,0,67,72,62,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/21/13,0.77,0,70,76,66,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/22/13,0.43,0,70,77,57,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/23/13,0,0,63,73,54,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/24/13,0,0,62,76,53,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/25/13,0,0,63,75,53,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/26/13,0,0,67,77,57,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/27/13,0,0,63,74,52,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/28/13,0,0,61,73,50,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/29/13,0,0,62,75,52,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,9/30/13,0,0,62,76,51,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/1/13,0,0,65,82,51,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/2/13,0,0,69,85,57,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/3/13,0,0,71,86,59,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/4/13,0,0,73,86,62,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/5/13,0,0,74,89,61,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/6/13,0,0,73,85,63,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/7/13,0.86,0,72,74,63,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/8/13,0,0,62,63,58,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/9/13,0.19,0,59,62,54,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/10/13,0.14,0,56,61,53,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/11/13,0.02,0,61,66,59,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/12/13,0.01,0,64,69,61,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/13/13,0.07,0,64,67,62,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/14/13,0.11,0,63,65,56,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/15/13,0,0,61,71,54,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/16/13,0,0,65,70,61,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/17/13,0,0,66,77,60,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/18/13,0,0,64,69,56,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/19/13,0.01,0,63,70,58,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/20/13,0,0,58,65,43,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/21/13,0,0,52,68,39,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/22/13,0,0,57,64,51,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/23/13,0,0,59,67,46,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/24/13,0,0,49,59,35,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/25/13,0,0,48,56,33,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/26/13,0,0,42,59,29,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/27/13,0,0,53,69,40,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/28/13,0,0,55,69,45,,,,,,,,,1,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/29/13,0,0,60,73,50,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/30/13,0,0,62,72,55,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,10/31/13,0,0,65,76,58,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/1/13,1.23,0,69,73,60,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/2/13,0,0,63,71,50,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/3/13,0,0,53,63,40,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/4/13,0,0,46,55,35,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/5/13,0,0,45,57,37,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/6/13,0,0,56,71,44,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/7/13,0.03,0,62,70,46,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/8/13,0,0,48,58,33,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/9/13,0,0,43,59,30,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/10/13,0,0,53,72,38,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/11/13,0,0,49,59,32,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/12/13,0.01,0,45,61,35,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/13/13,0,0,36,45,26,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/14/13,0,0,37,57,25,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/15/13,0,0,45,60,30,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/16/13,0,0,55,69,50,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/17/13,0.08,0,59,71,52,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/18/13,0.06,0,68,75,54,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/19/13,0,0,52,56,41,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/20/13,0,0,44,52,37,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/21/13,0,0,48,62,41,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/22/13,0.03,0,56,71,47,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/23/13,0.01,0,59,61,43,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/24/13,0,0,38,43,23,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/25/13,0,0,29,43,18,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/26/13,0.83,0,40,66,37,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/27/13,0.71,0,47,50,30,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/28/13,0,0,33,45,23,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/29/13,0,0,35,50,24,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,11/30/13,0,0,36,48,27,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/1/13,0,0,39,59,27,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/2/13,0,0,46,60,36,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/3/13,0,0,45,58,33,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/4/13,0,0,56,64,53,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/5/13,0.03,0,60,67,55,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/6/13,0,0,69,79,65,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/7/13,0.11,0,55,69,42,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/8/13,0.05,0,38,42,33,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/9/13,0.17,0,37,46,34,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/10/13,0.47,0,45,48,28,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/11/13,0,0,35,49,24,,,1,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/12/13,0,0,37,44,25,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/13/13,0,0,34,52,23,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/14/13,0.85,0,41,47,38,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/15/13,0.03,0,44,54,34,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/16/13,0,0,40,54,28,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/17/13,0,0,46,60,35,,,,,,,,,,,,,,,
USW00013722,"RALEIGH AIRPORT, NC US",35.8923,-78.7819,126.8,12/18/13,0,0,44,49,31,,,,,,,,,,,,,,,
